k,display_name,context,metric,mean,std
191.0,Chemprop (large),average,specificity,0.7241641346648298,0.11671426758312782
192.0,Chemprop (large),average,specificity,0.7239866400428189,0.11675258458054506
193.0,Chemprop (large),average,specificity,0.724231170614795,0.1169093502112674
194.0,Chemprop (large),average,specificity,0.7244123754952392,0.11700026646688162
195.0,Chemprop (large),average,specificity,0.7244316029039197,0.11711377115829455
196.0,Chemprop (large),average,specificity,0.7245132778502559,0.11675930628701355
197.0,Chemprop (large),average,specificity,0.7236295948497172,0.11706906020477323
198.0,Chemprop (large),average,specificity,0.7242620690533225,0.11682048426180616
199.0,Chemprop (large),average,specificity,0.7240789019950791,0.11704783535180058
200.0,Chemprop (large),average,specificity,0.7246418528214577,0.11709001903490567
1.0,Morgan,average,specificity,0.7996195438405713,0.07008556727943284
2.0,Morgan,average,specificity,0.7849740546050366,0.07392165265411947
3.0,Morgan,average,specificity,0.8501081598367883,0.07174166800085954
4.0,Morgan,average,specificity,0.8497726741390976,0.07186008815414875
5.0,Morgan,average,specificity,0.8800020294253046,0.0674487781456199
6.0,Morgan,average,specificity,0.8783382189904988,0.07012054469398331
7.0,Morgan,average,specificity,0.8926492604496588,0.0720534167861101
8.0,Morgan,average,specificity,0.8935292597500095,0.071114741047037
9.0,Morgan,average,specificity,0.9010491565065729,0.07228832649657048
10.0,Morgan,average,specificity,0.9031336114979451,0.06893961839103718
11.0,Morgan,average,specificity,0.9099730297009886,0.06955021578688188
12.0,Morgan,average,specificity,0.9100563939165808,0.06905398210511195
13.0,Morgan,average,specificity,0.9135164946520188,0.06970854994439735
14.0,Morgan,average,specificity,0.9133748520257822,0.06721234007121502
15.0,Morgan,average,specificity,0.9175459380053833,0.06748542333898705
16.0,Morgan,average,specificity,0.917012888631142,0.0689889161039316
17.0,Morgan,average,specificity,0.919127791852936,0.07012851892617115
18.0,Morgan,average,specificity,0.9198345172093855,0.06878265568735657
19.0,Morgan,average,specificity,0.9204123110594299,0.07221491155061333
20.0,Morgan,average,specificity,0.9213346646372933,0.07147226035404633
21.0,Morgan,average,specificity,0.9241284689117728,0.07193120261958384
22.0,Morgan,average,specificity,0.9250827551228739,0.0716962480393835
23.0,Morgan,average,specificity,0.9280019742832443,0.07164811621306577
24.0,Morgan,average,specificity,0.9293353080707479,0.07088215514969029
25.0,Morgan,average,specificity,0.9312986119896075,0.07312985306635844
26.0,Morgan,average,specificity,0.9318059834780607,0.07159166250057782
27.0,Morgan,average,specificity,0.9341542047922867,0.07244721780557321
28.0,Morgan,average,specificity,0.9343292197922375,0.07150294363969364
29.0,Morgan,average,specificity,0.9368545579102339,0.07106622559341
30.0,Morgan,average,specificity,0.9373837408457999,0.07178288649877901
31.0,Morgan,average,specificity,0.9385137740261166,0.07217844737937447
32.0,Morgan,average,specificity,0.9391036925257036,0.07127172730387095
33.0,Morgan,average,specificity,0.9413449039261153,0.06998375107680721
34.0,Morgan,average,specificity,0.9428462832661922,0.06720950272839964
35.0,Morgan,average,specificity,0.9440667748262855,0.0674525690857047
36.0,Morgan,average,specificity,0.9448850713692823,0.06630921083912285
37.0,Morgan,average,specificity,0.9462984567067426,0.06690433288940122
38.0,Morgan,average,specificity,0.947045140987919,0.0660756697601705
39.0,Morgan,average,specificity,0.9481143994842861,0.06737259761672831
40.0,Morgan,average,specificity,0.9477435620981308,0.0664283217089826
41.0,Morgan,average,specificity,0.9489496687231955,0.06711804587794828
42.0,Morgan,average,specificity,0.9494201244424122,0.06542976275258616
43.0,Morgan,average,specificity,0.9503129757420598,0.06524143641332694
44.0,Morgan,average,specificity,0.9503169206401347,0.06466744889013529
45.0,Morgan,average,specificity,0.951732734481823,0.0643717430655314
46.0,Morgan,average,specificity,0.9517388860586413,0.06317852842805219
47.0,Morgan,average,specificity,0.9530040405955356,0.0627446432650255
48.0,Morgan,average,specificity,0.9534940667465941,0.06176099556683964
49.0,Morgan,average,specificity,0.9547666207742044,0.060417510604333036
50.0,Morgan,average,specificity,0.9553281184302519,0.05980187568072085
51.0,Morgan,average,specificity,0.9556735835690664,0.05990530028580716
52.0,Morgan,average,specificity,0.9562876596535901,0.05968265008412579
53.0,Morgan,average,specificity,0.9577444340322152,0.05985218904377191
54.0,Morgan,average,specificity,0.9575113128005462,0.05879299768521478
55.0,Morgan,average,specificity,0.958878326892257,0.05812734269894488
56.0,Morgan,average,specificity,0.9588548972783362,0.05881230036197377
57.0,Morgan,average,specificity,0.9598070337705152,0.05793878417518819
58.0,Morgan,average,specificity,0.9596415864128415,0.05784166199925518
59.0,Morgan,average,specificity,0.9607884795263896,0.05684351472000985
60.0,Morgan,average,specificity,0.9600390048900297,0.057356013288780434
61.0,Morgan,average,specificity,0.9619766984614359,0.05642275456416079
62.0,Morgan,average,specificity,0.9614318822640854,0.05634110195454215
63.0,Morgan,average,specificity,0.9629972397987102,0.0550661820710382
64.0,Morgan,average,specificity,0.9629424868527312,0.054649120151862726
65.0,Morgan,average,specificity,0.9637056706793383,0.05449691124188033
66.0,Morgan,average,specificity,0.9643461703741726,0.05451297895116205
67.0,Morgan,average,specificity,0.9645650325398537,0.05336325555916052
68.0,Morgan,average,specificity,0.9647111494931191,0.05435023774788851
69.0,Morgan,average,specificity,0.9654083410213246,0.05285532141129153
70.0,Morgan,average,specificity,0.9655559770345897,0.05376118498476865
71.0,Morgan,average,specificity,0.9666956804629911,0.05266414037054098
72.0,Morgan,average,specificity,0.9664840680774363,0.052988979219034664
73.0,Morgan,average,specificity,0.967673811162337,0.05220089533025922
74.0,Morgan,average,specificity,0.9670182141228986,0.05236994399479749
75.0,Morgan,average,specificity,0.9676140997326509,0.05164916584153324
76.0,Morgan,average,specificity,0.9676150247167851,0.051407784207933606
77.0,Morgan,average,specificity,0.9680482981390323,0.0510102725971479
78.0,Morgan,average,specificity,0.9685400602120349,0.05089486144128044
79.0,Morgan,average,specificity,0.9690543668818189,0.05070788512859411
80.0,Morgan,average,specificity,0.9689833176383406,0.05054958396819865
81.0,Morgan,average,specificity,0.9694867626837378,0.05053600441673381
82.0,Morgan,average,specificity,0.9692386250117657,0.05077041283922457
83.0,Morgan,average,specificity,0.9702970598027744,0.04955439834770333
84.0,Morgan,average,specificity,0.9701001616308895,0.049709851189783286
85.0,Morgan,average,specificity,0.9708893192762903,0.04909512870233231
86.0,Morgan,average,specificity,0.9707734069153519,0.04893944500748599
87.0,Morgan,average,specificity,0.9716059641066195,0.048493060672724804
88.0,Morgan,average,specificity,0.9710670596556947,0.04920359811314472
89.0,Morgan,average,specificity,0.971896241512467,0.04816693486450755
90.0,Morgan,average,specificity,0.9720908072902464,0.04822192975281634
91.0,Morgan,average,specificity,0.9723615552251528,0.0475475184582582
92.0,Morgan,average,specificity,0.9734087057776525,0.04687294062960511
93.0,Morgan,average,specificity,0.9738549006295995,0.04667437971354346
94.0,Morgan,average,specificity,0.9736451450304112,0.0462544314315331
95.0,Morgan,average,specificity,0.9736901585095639,0.04643738341699371
96.0,Morgan,average,specificity,0.9738896022122008,0.04590665409811359
97.0,Morgan,average,specificity,0.9741151586530276,0.045460244884321814
98.0,Morgan,average,specificity,0.9743782546458624,0.04564544879144961
99.0,Morgan,average,specificity,0.9746704379089627,0.04515736184320882
100.0,Morgan,average,specificity,0.9747332023333044,0.045317402616876036
101.0,Morgan,average,specificity,0.9749685211343069,0.04523752440008986
102.0,Morgan,average,specificity,0.9751739453339873,0.04554592785247144
103.0,Morgan,average,specificity,0.9753756994567003,0.044882295457301394
104.0,Morgan,average,specificity,0.9753052681613255,0.04549927208311688
105.0,Morgan,average,specificity,0.9756759672193195,0.045011468240816345
106.0,Morgan,average,specificity,0.9755850486253078,0.04492431398621363
107.0,Morgan,average,specificity,0.9755403599159689,0.04448197407446481
108.0,Morgan,average,specificity,0.9759579484845442,0.044450180673361435
109.0,Morgan,average,specificity,0.9757552079297378,0.04467723056671977
110.0,Morgan,average,specificity,0.975870758000815,0.04550504801084356
111.0,Morgan,average,specificity,0.9759122511051244,0.04444959038406504
112.0,Morgan,average,specificity,0.9766011218661781,0.045158309822995325
113.0,Morgan,average,specificity,0.9767859054055346,0.04399874395081278
114.0,Morgan,average,specificity,0.9765915122776683,0.044815435151131504
115.0,Morgan,average,specificity,0.9764265633739406,0.04431857219525563
116.0,Morgan,average,specificity,0.9767031855436674,0.04432439207951821
117.0,Morgan,average,specificity,0.9770552266169901,0.04358702003303677
118.0,Morgan,average,specificity,0.9772428478551433,0.04367212174843883
119.0,Morgan,average,specificity,0.9773013402681094,0.043378104535661266
120.0,Morgan,average,specificity,0.9771762868205424,0.04306972543331052
121.0,Morgan,average,specificity,0.9777162854239654,0.04301172633387825
122.0,Morgan,average,specificity,0.9780290263753646,0.04246033730932281
123.0,Morgan,average,specificity,0.9783318920602251,0.042088315458109316
124.0,Morgan,average,specificity,0.9784362630780551,0.04225674124804751
125.0,Morgan,average,specificity,0.9787420665796113,0.04201741774411807
126.0,Morgan,average,specificity,0.9784488893019145,0.04221310240753349
127.0,Morgan,average,specificity,0.979091546605385,0.041819561764768955
128.0,Morgan,average,specificity,0.978634195833171,0.041924191920146923
129.0,Morgan,average,specificity,0.9789937944291591,0.04163191870990973
130.0,Morgan,average,specificity,0.9790807891362384,0.04200184352394819
131.0,Morgan,average,specificity,0.9793308972203892,0.04124574784990475
132.0,Morgan,average,specificity,0.9793410673145708,0.041187641182979434
133.0,Morgan,average,specificity,0.9795546403756248,0.04031540304155144
134.0,Morgan,average,specificity,0.9792251906116928,0.040698389767055955
135.0,Morgan,average,specificity,0.9796082201941283,0.03944706231596812
136.0,Morgan,average,specificity,0.979756239752529,0.0391616184548313
137.0,Morgan,average,specificity,0.9803356037467771,0.03851736125582776
138.0,Morgan,average,specificity,0.9802389004067361,0.03896917484795784
139.0,Morgan,average,specificity,0.9804785046286223,0.03816885717183367
140.0,Morgan,average,specificity,0.9801659248474386,0.03828337006756739
141.0,Morgan,average,specificity,0.9803479003724271,0.03796748890459502
142.0,Morgan,average,specificity,0.9802195146967361,0.03846179146430958
143.0,Morgan,average,specificity,0.9803610530162049,0.03764156929104463
144.0,Morgan,average,specificity,0.9803435147351008,0.03780294090239801
145.0,Morgan,average,specificity,0.9805395548589968,0.03726403269588118
146.0,Morgan,average,specificity,0.9806182526825008,0.037151847890174235
147.0,Morgan,average,specificity,0.9804669022653013,0.03722904144028253
148.0,Morgan,average,specificity,0.9807498371782867,0.03693287255228538
149.0,Morgan,average,specificity,0.9809432143339575,0.036727292672374894
150.0,Morgan,average,specificity,0.9809233484449063,0.036581584710677524
151.0,Morgan,average,specificity,0.9810650257781732,0.03697976794424615
152.0,Morgan,average,specificity,0.9811366915631388,0.03667015618935003
153.0,Morgan,average,specificity,0.9811773200511799,0.03651274147980373
154.0,Morgan,average,specificity,0.9811946664702628,0.03628353184258493
155.0,Morgan,average,specificity,0.9815114343307262,0.03569083142072497
156.0,Morgan,average,specificity,0.9818106057019054,0.03532764481340356
157.0,Morgan,average,specificity,0.9819003614110838,0.034771067616647104
158.0,Morgan,average,specificity,0.9819521122076127,0.03480221733025679
159.0,Morgan,average,specificity,0.981925957373375,0.03466800222396242
160.0,Morgan,average,specificity,0.9820869927690556,0.03461868166548584
161.0,Morgan,average,specificity,0.9823188115356988,0.03431515044039989
162.0,Morgan,average,specificity,0.9821675050050211,0.03429457632306701
163.0,Morgan,average,specificity,0.9822603125519563,0.03391239312331698
164.0,Morgan,average,specificity,0.98228931984812,0.033889490538601685
165.0,Morgan,average,specificity,0.9824120118748851,0.033475978969635625
166.0,Morgan,average,specificity,0.9826019825719102,0.033412702016172385
167.0,Morgan,average,specificity,0.9825041462464877,0.03317664947556024
168.0,Morgan,average,specificity,0.9825814752586737,0.03296586813329413
169.0,Morgan,average,specificity,0.98258255297602,0.033110603894176326
170.0,Morgan,average,specificity,0.9825666975001031,0.03311632451095957
171.0,Morgan,average,specificity,0.9826946595598485,0.0328233100233566
172.0,Morgan,average,specificity,0.9823940858784032,0.03254799627261391
173.0,Morgan,average,specificity,0.9826248070827031,0.03265531721946093
174.0,Morgan,average,specificity,0.9826479533768048,0.032390420751755904
175.0,Morgan,average,specificity,0.9826295536472412,0.032296610993012266
176.0,Morgan,average,specificity,0.9828336456730574,0.0321072944851774
177.0,Morgan,average,specificity,0.9828637547761254,0.032142735884852607
178.0,Morgan,average,specificity,0.9829646533247609,0.032041497134274385
179.0,Morgan,average,specificity,0.9830321629242968,0.03162372670038822
180.0,Morgan,average,specificity,0.9830091102892249,0.031421767548696786
181.0,Morgan,average,specificity,0.983028571364157,0.03170075621239658
182.0,Morgan,average,specificity,0.9831860164353935,0.031284698816345526
183.0,Morgan,average,specificity,0.9833036178410715,0.031123965012866676
184.0,Morgan,average,specificity,0.9833865734253551,0.030872315289412658
185.0,Morgan,average,specificity,0.9833863233470328,0.030947419185915502
186.0,Morgan,average,specificity,0.9834639680463074,0.030979634002249734
187.0,Morgan,average,specificity,0.9832765987302199,0.03112567815150324
188.0,Morgan,average,specificity,0.983247861131862,0.031051550133893303
189.0,Morgan,average,specificity,0.9833589398193925,0.031065083785629513
190.0,Morgan,average,specificity,0.9836069180268012,0.03064363876786503
191.0,Morgan,average,specificity,0.9835414242813312,0.030784106646801486
192.0,Morgan,average,specificity,0.9835777554032816,0.03056106929599036
193.0,Morgan,average,specificity,0.9836021162562792,0.03071414743851902
194.0,Morgan,average,specificity,0.9836715170157234,0.030503693479111946
195.0,Morgan,average,specificity,0.9837124028642347,0.03040438044881795
196.0,Morgan,average,specificity,0.9837795352048738,0.030411615888028282
197.0,Morgan,average,specificity,0.983730858575515,0.030383296394621485
198.0,Morgan,average,specificity,0.9837455801703379,0.030283364520179497
199.0,Morgan,average,specificity,0.9838366013653735,0.03032976999696987
200.0,Morgan,average,specificity,0.9839993201164543,0.030454874134179834
1.0,Mordred,average,specificity,0.7350930116564909,0.09147318784894917
2.0,Mordred,average,specificity,0.7350930116564909,0.09147318784894917
3.0,Mordred,average,specificity,0.7844167209190483,0.09048960814197814
4.0,Mordred,average,specificity,0.7856441639405999,0.09321988692304242
5.0,Mordred,average,specificity,0.8032042730222347,0.1018898265691687
6.0,Mordred,average,specificity,0.8052651958944895,0.10225343237039292
7.0,Mordred,average,specificity,0.818362084748688,0.10073583982085961
8.0,Mordred,average,specificity,0.8203641036658298,0.10069223099531857
9.0,Mordred,average,specificity,0.8237780065952386,0.10332213356005661
10.0,Mordred,average,specificity,0.824137987989974,0.10488782005461236
11.0,Mordred,average,specificity,0.830628952290754,0.10624777884227554
12.0,Mordred,average,specificity,0.8304703535662498,0.10451782916475184
13.0,Mordred,average,specificity,0.8343876222787888,0.10735607105904561
14.0,Mordred,average,specificity,0.8364810132585653,0.10480641392596628
15.0,Mordred,average,specificity,0.8395764572898075,0.10708032497937081
16.0,Mordred,average,specificity,0.840299565154437,0.10420155094584795
17.0,Mordred,average,specificity,0.8438455827853008,0.1086241758852579
18.0,Mordred,average,specificity,0.8429804936633907,0.109426338925243
19.0,Mordred,average,specificity,0.8472569465740993,0.11032965907486628
20.0,Mordred,average,specificity,0.8472139639556727,0.1077964931616188
21.0,Mordred,average,specificity,0.850327138432927,0.10865366104713542
22.0,Mordred,average,specificity,0.8521401514883548,0.10934658251609031
23.0,Mordred,average,specificity,0.8553233083342769,0.10822901689935378
24.0,Mordred,average,specificity,0.855814348312521,0.10989125551235072
25.0,Mordred,average,specificity,0.8592553286296372,0.10781081069927492
26.0,Mordred,average,specificity,0.858948736126794,0.10865133327752824
27.0,Mordred,average,specificity,0.8611767350243105,0.10954494980143498
28.0,Mordred,average,specificity,0.8622914242107318,0.10742210343077079
29.0,Mordred,average,specificity,0.8626934484488484,0.11015354170508339
30.0,Mordred,average,specificity,0.8635904169472614,0.10796056854042636
31.0,Mordred,average,specificity,0.8672488908811316,0.10747341100134199
32.0,Mordred,average,specificity,0.8673496138669831,0.10895729413198349
33.0,Mordred,average,specificity,0.8699048088938015,0.11039296075526486
34.0,Mordred,average,specificity,0.8707691935225986,0.1091329856028173
35.0,Mordred,average,specificity,0.8714109937487988,0.11291468049242108
36.0,Mordred,average,specificity,0.870476097557273,0.111336106615648
37.0,Mordred,average,specificity,0.8714094885464598,0.11353605071229232
38.0,Mordred,average,specificity,0.8715736559111746,0.11274905742349399
39.0,Mordred,average,specificity,0.8740453302739097,0.11336253336764125
40.0,Mordred,average,specificity,0.8741028920943613,0.11293862798969699
41.0,Mordred,average,specificity,0.8768978464278713,0.11307638907499606
42.0,Mordred,average,specificity,0.8775939509122188,0.11273634811678991
43.0,Mordred,average,specificity,0.8799649645160262,0.11308524547545255
44.0,Mordred,average,specificity,0.8790572713487569,0.11370927318222009
45.0,Mordred,average,specificity,0.8795448412961558,0.11479921289044005
46.0,Mordred,average,specificity,0.879822002637177,0.11130646539092755
47.0,Mordred,average,specificity,0.8813004434563794,0.11333438466209778
48.0,Mordred,average,specificity,0.881126179142692,0.11289855966775558
49.0,Mordred,average,specificity,0.8820495805746554,0.11409119543924985
50.0,Mordred,average,specificity,0.8830311656518629,0.11323370370774893
51.0,Mordred,average,specificity,0.8829117518757829,0.11587336443196775
52.0,Mordred,average,specificity,0.8844062366525857,0.11412493915329504
53.0,Mordred,average,specificity,0.8852730542510925,0.11631584472039423
54.0,Mordred,average,specificity,0.8849716379138656,0.11496358692195323
55.0,Mordred,average,specificity,0.8868482631230011,0.11607273093561181
56.0,Mordred,average,specificity,0.8869319952367591,0.11554416408098
57.0,Mordred,average,specificity,0.8868220194754792,0.11637542177817382
58.0,Mordred,average,specificity,0.8871953512196105,0.11540420434427551
59.0,Mordred,average,specificity,0.8879327755287402,0.11503457366775896
60.0,Mordred,average,specificity,0.8872695288805368,0.11575904631264118
61.0,Mordred,average,specificity,0.8889932859084976,0.1169971798163957
62.0,Mordred,average,specificity,0.8896426973404872,0.11548765025716497
63.0,Mordred,average,specificity,0.8898186180924433,0.1161404299906309
64.0,Mordred,average,specificity,0.8906800663431049,0.11523639330408317
65.0,Mordred,average,specificity,0.8900613540990098,0.11664534271367807
66.0,Mordred,average,specificity,0.8910586655085087,0.11607187904406101
67.0,Mordred,average,specificity,0.8904854599152188,0.1187570898125325
68.0,Mordred,average,specificity,0.8927880782847325,0.11637288419693236
69.0,Mordred,average,specificity,0.89236700132035,0.11717439444456972
70.0,Mordred,average,specificity,0.8935285771096393,0.11478869240671774
71.0,Mordred,average,specificity,0.8931861474984543,0.11639272161068152
72.0,Mordred,average,specificity,0.8932299833937699,0.1167695291488635
73.0,Mordred,average,specificity,0.8936534997474683,0.11580919537895007
74.0,Mordred,average,specificity,0.8941492395607956,0.11390533259975621
75.0,Mordred,average,specificity,0.8946974905504368,0.11415094036840645
76.0,Mordred,average,specificity,0.8960181379557076,0.11344170146900033
77.0,Mordred,average,specificity,0.8954384880985146,0.11329737771782372
78.0,Mordred,average,specificity,0.895505101153827,0.11421703578457953
79.0,Mordred,average,specificity,0.8961327040866925,0.11385668854430994
80.0,Mordred,average,specificity,0.8967146166384129,0.11458938492298812
81.0,Mordred,average,specificity,0.8967784046041214,0.11470669080651766
82.0,Mordred,average,specificity,0.8974061328654268,0.11447314524080117
83.0,Mordred,average,specificity,0.8973053300130739,0.1139781401662437
84.0,Mordred,average,specificity,0.8974895689775054,0.11447468431012746
85.0,Mordred,average,specificity,0.8975942913636307,0.1145027973971896
86.0,Mordred,average,specificity,0.8975410739302738,0.11626494844967603
87.0,Mordred,average,specificity,0.8992674330603695,0.11337832426797187
88.0,Mordred,average,specificity,0.8990417649306708,0.11447646411171426
89.0,Mordred,average,specificity,0.8995879281264402,0.11302276838324564
90.0,Mordred,average,specificity,0.8986458404679641,0.11475249429107529
91.0,Mordred,average,specificity,0.8996944148304361,0.11335326651981593
92.0,Mordred,average,specificity,0.900028765262061,0.11497101807163614
93.0,Mordred,average,specificity,0.9001965338358321,0.11421130181194744
94.0,Mordred,average,specificity,0.900302664617488,0.11384450064430578
95.0,Mordred,average,specificity,0.8997885853245846,0.11477889601553662
96.0,Mordred,average,specificity,0.9005997106760748,0.11455970489891616
97.0,Mordred,average,specificity,0.9009197368462175,0.11453929144000757
98.0,Mordred,average,specificity,0.9013368770269845,0.1143269239746247
99.0,Mordred,average,specificity,0.9014095579879325,0.11414655390453814
100.0,Mordred,average,specificity,0.9022053294348505,0.11334614664300176
101.0,Mordred,average,specificity,0.902364432896425,0.11366006716163189
102.0,Mordred,average,specificity,0.9026881871345404,0.11411764146659291
103.0,Mordred,average,specificity,0.9033610780884019,0.11337982588816868
104.0,Mordred,average,specificity,0.9028708562287089,0.11385674414889857
105.0,Mordred,average,specificity,0.9032165491658115,0.11384508217489153
106.0,Mordred,average,specificity,0.9039986744119008,0.11306992818912467
107.0,Mordred,average,specificity,0.9045957624816401,0.11292617542000133
108.0,Mordred,average,specificity,0.9035741897097964,0.11418651255910449
109.0,Mordred,average,specificity,0.9041424098079885,0.11336458787686976
110.0,Mordred,average,specificity,0.9040228236758212,0.11389553225643084
111.0,Mordred,average,specificity,0.904157201859175,0.11405630553559537
112.0,Mordred,average,specificity,0.9049299588810347,0.11423367971884378
113.0,Mordred,average,specificity,0.9049547333345797,0.11335854821465265
114.0,Mordred,average,specificity,0.9053110305560176,0.11437380909034076
115.0,Mordred,average,specificity,0.9061091187474404,0.11388566328793251
116.0,Mordred,average,specificity,0.9068367604845939,0.1135765347179142
117.0,Mordred,average,specificity,0.9072048930906105,0.11320830645519973
118.0,Mordred,average,specificity,0.9069528291304385,0.11330419843351974
119.0,Mordred,average,specificity,0.9072959502511444,0.1135984956377543
120.0,Mordred,average,specificity,0.9072251044136463,0.11406315039522424
121.0,Mordred,average,specificity,0.9080006854234439,0.11241692681633436
122.0,Mordred,average,specificity,0.9076009256006887,0.11313297285620647
123.0,Mordred,average,specificity,0.9081693168443724,0.11159147851445829
124.0,Mordred,average,specificity,0.9086257019692294,0.11139227566299317
125.0,Mordred,average,specificity,0.9086408230565323,0.11183959875159477
126.0,Mordred,average,specificity,0.9083003602895936,0.11271631627870667
127.0,Mordred,average,specificity,0.9093660795637315,0.11145892328668094
128.0,Mordred,average,specificity,0.9104789976465909,0.11037256413004305
129.0,Mordred,average,specificity,0.9110003560163704,0.11060542913151271
130.0,Mordred,average,specificity,0.9108809223749311,0.11084608103254717
131.0,Mordred,average,specificity,0.9116795607482608,0.10999365629049873
132.0,Mordred,average,specificity,0.9121151461362286,0.10945857458014066
133.0,Mordred,average,specificity,0.9125442943640626,0.10989868751746494
134.0,Mordred,average,specificity,0.9129288318654706,0.10934850337046037
135.0,Mordred,average,specificity,0.9137179686145959,0.10746966990892218
136.0,Mordred,average,specificity,0.9132635648916004,0.10850246730082633
137.0,Mordred,average,specificity,0.9136673588027802,0.10846229288129357
138.0,Mordred,average,specificity,0.9137206792851853,0.10776065574080274
139.0,Mordred,average,specificity,0.9135965430869538,0.108455771797103
140.0,Mordred,average,specificity,0.9139718563945795,0.10764604067571025
141.0,Mordred,average,specificity,0.9153419082302858,0.10782605212469859
142.0,Mordred,average,specificity,0.9147122687771726,0.10812637803608091
143.0,Mordred,average,specificity,0.9161509299671821,0.10711039163255384
144.0,Mordred,average,specificity,0.9154934452987906,0.10751390565367745
145.0,Mordred,average,specificity,0.9158425848750861,0.10757424850940542
146.0,Mordred,average,specificity,0.915879247584689,0.10846085553456851
147.0,Mordred,average,specificity,0.9161741412780984,0.10754866804727707
148.0,Mordred,average,specificity,0.9162510240981601,0.10699696480896188
149.0,Mordred,average,specificity,0.916888036432209,0.10706454735341094
150.0,Mordred,average,specificity,0.9174373392208978,0.10805641059665576
151.0,Mordred,average,specificity,0.9174655670698413,0.1071263317334203
152.0,Mordred,average,specificity,0.9178082994410048,0.10842792048505583
153.0,Mordred,average,specificity,0.9177472977731115,0.10858842342811757
154.0,Mordred,average,specificity,0.9182584001802573,0.10762537429597495
155.0,Mordred,average,specificity,0.9184715740757102,0.1074005028079935
156.0,Mordred,average,specificity,0.9189732888675521,0.10703255067829713
157.0,Mordred,average,specificity,0.9185680410653271,0.1080247695882908
158.0,Mordred,average,specificity,0.9191215968119961,0.10748082983682937
159.0,Mordred,average,specificity,0.9191746119619087,0.10709872340595886
160.0,Mordred,average,specificity,0.9197683385761948,0.10827366123455266
161.0,Mordred,average,specificity,0.9196304673268805,0.10795883234798859
162.0,Mordred,average,specificity,0.9186672795559112,0.11031792067811577
163.0,Mordred,average,specificity,0.9188838626736304,0.1096824457593873
164.0,Mordred,average,specificity,0.9189711595710273,0.10947942521971658
165.0,Mordred,average,specificity,0.9199971451250002,0.10841788556317156
166.0,Mordred,average,specificity,0.9200358753221064,0.10892185585709913
167.0,Mordred,average,specificity,0.9205954852323728,0.10811163466196458
168.0,Mordred,average,specificity,0.9204573091265345,0.10855400973416139
169.0,Mordred,average,specificity,0.9210841707392154,0.10740912821028108
170.0,Mordred,average,specificity,0.9210468531141784,0.10779974219560526
171.0,Mordred,average,specificity,0.9211341016636385,0.10820647399170655
172.0,Mordred,average,specificity,0.9213210084519627,0.10806875741748256
173.0,Mordred,average,specificity,0.9213317542310984,0.10819553847464038
174.0,Mordred,average,specificity,0.9223929744680361,0.10736616863711973
175.0,Mordred,average,specificity,0.9218762836972886,0.10801552844374802
176.0,Mordred,average,specificity,0.9219695907521079,0.10843328711432754
177.0,Mordred,average,specificity,0.9219567942341785,0.10896410756308035
178.0,Mordred,average,specificity,0.9218381578433731,0.10884493337788256
179.0,Mordred,average,specificity,0.9218266956892407,0.10888252615012156
180.0,Mordred,average,specificity,0.9219500855939684,0.10842691504316598
181.0,Mordred,average,specificity,0.9217428916486345,0.10903868822457659
182.0,Mordred,average,specificity,0.9218341568140461,0.1087271085524062
183.0,Mordred,average,specificity,0.9225964583732279,0.1083378248985003
184.0,Mordred,average,specificity,0.9222540378196317,0.10877475707491294
185.0,Mordred,average,specificity,0.9222883169254016,0.10848528151626233
186.0,Mordred,average,specificity,0.9218985490866523,0.10891378795739336
187.0,Mordred,average,specificity,0.9226591436946664,0.10853833242114866
188.0,Mordred,average,specificity,0.9224051215201807,0.1090535195716352
189.0,Mordred,average,specificity,0.9235347298488424,0.10816655607988604
190.0,Mordred,average,specificity,0.9235717336315229,0.10818243861951986
191.0,Mordred,average,specificity,0.9234980931168089,0.10840655026175162
192.0,Mordred,average,specificity,0.9225504843641248,0.109148511331896
193.0,Mordred,average,specificity,0.9236548075055744,0.10841537681570974
194.0,Mordred,average,specificity,0.9232517261855555,0.10884846606101144
195.0,Mordred,average,specificity,0.9239450637114202,0.10795251341121352
196.0,Mordred,average,specificity,0.9235410382625332,0.10831025317945901
197.0,Mordred,average,specificity,0.9243027907129201,0.10726755456118607
198.0,Mordred,average,specificity,0.9243500838049623,0.10780481136258538
199.0,Mordred,average,specificity,0.9243822029505169,0.10758282611750787
200.0,Mordred,average,specificity,0.9244217091295188,0.10689806427103862
1.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6785730139137887,0.052251483364969264
2.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6785730139137887,0.052251483364969264
3.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6794146726980363,0.05422388545052757
4.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6793040809788766,0.05969463305748109
5.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6814420294380943,0.055439152826603236
6.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6839193009994305,0.05898994248432491
7.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6835222848424909,0.059136168972031285
8.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6865062858537074,0.057299417427344436
9.0,CheMeleon (fine-tuned),nr_er,balanced_accuracy,0.6894785164149432,0.05756584058911247
